year,state,quarter,suppression,totalRX
2019,SD,1,F,703
2019,SD,1,T,0
2019,SD,2,F,577
2019,SD,2,T,0
2019,SD,3,F,522
2019,SD,3,T,0
2019,SD,4,F,442
2019,SD,4,T,0
2019,TN,1,F,2045
2019,TN,1,T,0
2019,TN,2,F,1841
2019,TN,2,T,0
2019,TN,3,F,1699
2019,TN,3,T,0
2019,TN,4,F,1687
2019,TN,4,T,0
2019,TX,1,F,23392
2019,TX,1,T,0
2019,TX,2,F,22714
2019,TX,2,T,0
2019,TX,3,F,22247
2019,TX,3,T,0
2019,TX,4,F,19941
2019,TX,4,T,0
2019,UT,1,F,3865
2019,UT,1,T,0
2019,UT,2,F,4308
2019,UT,2,T,0
2019,UT,3,F,4403
2019,UT,3,T,0
2019,UT,4,F,4360
2019,UT,4,T,0
2019,VA,1,F,10406
2019,VA,1,T,0
2019,VA,2,F,11232
2019,VA,2,T,0
2019,VA,3,F,11589
2019,VA,3,T,0
2019,VA,4,F,11555
2019,VA,4,T,0
2019,VT,1,F,1855
2019,VT,1,T,0
2019,VT,2,F,1829
2019,VT,2,T,0
2019,VT,3,F,1683
2019,VT,3,T,0
2019,VT,4,F,1685
2019,VT,4,T,0
2019,WA,1,F,13951
2019,WA,1,T,0
2019,WA,2,F,13467
2019,WA,2,T,0
2019,WA,3,F,13467
2019,WA,3,T,0
2019,WA,4,F,12674
2019,WA,4,T,0
2019,WI,1,F,17246
2019,WI,1,T,0
2019,WI,2,F,16469
2019,WI,2,T,0
2019,WI,3,F,15971
2019,WI,3,T,0
2019,WI,4,F,15608
2019,WI,4,T,0
2019,WV,1,F,3790
2019,WV,1,T,0
2019,WV,2,F,3625
2019,WV,2,T,0
2019,WV,3,F,3350
2019,WV,3,T,0
2019,WV,4,F,3376
2019,WV,4,T,0
2020,AK,1,F,1551
2020,AK,1,T,0
2020,AK,2,F,1896
2020,AK,2,T,0
2020,AK,3,F,1833
2020,AK,3,T,0
2020,AK,4,F,1580
2020,AK,4,T,0
2020,AL,1,F,2870
2020,AL,1,T,0
2020,AL,2,F,2638
2020,AL,2,T,0
2020,AL,3,F,2429
2020,AL,3,T,0
2020,AL,4,F,2612
2020,AL,4,T,0
2020,AR,1,F,5402
2020,AR,1,T,0
2020,AR,2,F,5226
2020,AR,2,T,0
2020,AR,3,F,5231
2020,AR,3,T,0
2020,AR,4,F,5441
2020,AR,4,T,0
2020,AZ,1,F,12360
2020,AZ,1,T,0
2020,AZ,2,F,12490
2020,AZ,2,T,0
2020,AZ,3,F,12927
2020,AZ,3,T,0
2020,AZ,4,F,9878
2020,AZ,4,T,0
2020,CA,1,F,56863
2020,CA,1,T,0
2020,CA,2,F,57648
2020,CA,2,T,0
2020,CA,3,F,57451
2020,CA,3,T,0
2020,CA,4,F,40186
2020,CA,4,T,0
2020,CO,1,F,12462
2020,CO,1,T,0
2020,CO,2,F,12576
2020,CO,2,T,0
2020,CO,3,F,12860
2020,CO,3,T,0
2020,CO,4,F,12577
2020,CO,4,T,0
2020,CT,1,F,12502
2020,CT,1,T,0
2020,CT,2,F,12998
2020,CT,2,T,0
2020,CT,3,F,12507
2020,CT,3,T,0
2020,CT,4,F,12741
2020,CT,4,T,0
2020,DC,1,F,1436
2020,DC,1,T,0
2020,DC,2,F,1450
2020,DC,2,T,0
2020,DC,3,F,1504
2020,DC,3,T,0
2020,DC,4,F,1084
2020,DC,4,T,0
2020,DE,1,F,3171
2020,DE,1,T,0
2020,DE,2,F,3278
2020,DE,2,T,0
2020,DE,3,F,3282
2020,DE,3,T,0
2020,DE,4,F,2920
2020,DE,4,T,0
2020,FL,1,F,13568
2020,FL,1,T,0
2020,FL,2,F,13758
2020,FL,2,T,0
2020,FL,3,F,14148
2020,FL,3,T,0
2020,FL,4,F,14181
2020,FL,4,T,0
2020,HI,1,F,2339
2020,HI,1,T,0
2020,HI,2,F,2369
2020,HI,2,T,0
2020,HI,3,F,2463
2020,HI,3,T,0
2020,HI,4,F,2340
2020,HI,4,T,0
2020,IA,1,F,3915
2020,IA,1,T,0
2020,IA,2,F,3890
2020,IA,2,T,0
2020,IA,3,F,9603
2020,IA,3,T,0
2020,IA,4,F,8104
2020,IA,4,T,0
2020,ID,1,F,4049
2020,ID,1,T,0
2020,ID,2,F,4594
2020,ID,2,T,0
2020,ID,3,F,4896
2020,ID,3,T,0
2020,ID,4,F,5173
2020,ID,4,T,0
2020,IL,1,F,16138
2020,IL,1,T,0
2020,IL,2,F,15922
2020,IL,2,T,0
2020,IL,3,F,16790
2020,IL,3,T,0
2020,IL,4,F,9673
2020,IL,4,T,0
2020,IN,1,F,11727
2020,IN,1,T,0
2020,IN,2,F,12311
2020,IN,2,T,0
2020,IN,3,F,13201
2020,IN,3,T,0
2020,IN,4,F,12018
2020,IN,4,T,0
2020,KS,1,F,3064
2020,KS,1,T,0
2020,KS,2,F,3150
2020,KS,2,T,0
2020,KS,3,F,3095
2020,KS,3,T,0
2020,KS,4,F,1839
2020,KS,4,T,0
2020,KY,1,F,9737
2020,KY,1,T,0
2020,KY,2,F,9915
2020,KY,2,T,0
2020,KY,3,F,10441
2020,KY,3,T,0
2020,KY,4,F,10237
2020,KY,4,T,0
2020,LA,1,F,21753
2020,LA,1,T,0
2020,LA,2,F,22675
2020,LA,2,T,0
2020,LA,3,F,23082
2020,LA,3,T,0
2020,LA,4,F,23773
2020,LA,4,T,0
2020,MA,1,F,17569
2020,MA,1,T,0
2020,MA,2,F,16906
2020,MA,2,T,0
2020,MA,3,F,17157
2020,MA,3,T,0
2020,MA,4,F,17379
2020,MA,4,T,0
2020,MD,1,F,13914
2020,MD,1,T,0
2020,MD,2,F,15433
2020,MD,2,T,0
2020,MD,3,F,17115
2020,MD,3,T,0
2020,MD,4,F,15966
2020,MD,4,T,0
2020,ME,1,F,2020
2020,ME,1,T,0
2020,ME,2,F,2090
2020,ME,2,T,0
2020,ME,3,F,2271
2020,ME,3,T,0
2020,ME,4,F,2141
2020,ME,4,T,0
2020,MI,1,F,15103
2020,MI,1,T,0
2020,MI,2,F,15272
2020,MI,2,T,0
2020,MI,3,F,15926
2020,MI,3,T,0
2020,MI,4,F,16606
2020,MI,4,T,0
2020,MN,1,F,14348
2020,MN,1,T,0
2020,MN,2,F,13029
2020,MN,2,T,0
2020,MN,3,F,14656
2020,MN,3,T,0
2020,MN,4,F,14616
2020,MN,4,T,0
2020,MO,1,F,10308
2020,MO,1,T,0
2020,MO,2,F,9753
2020,MO,2,T,0
2020,MO,3,F,10693
2020,MO,3,T,0
2020,MO,4,F,9935
2020,MO,4,T,0
2020,MS,1,F,1425
2020,MS,1,T,0
2020,MS,2,F,1444
2020,MS,2,T,0
2020,MS,3,F,1380
2020,MS,3,T,0
2020,MS,4,F,1398
2020,MS,4,T,0
2020,MT,1,F,3813
2020,MT,1,T,0
2020,MT,2,F,3702
2020,MT,2,T,0
2020,MT,3,F,3845
2020,MT,3,T,0
2020,MT,4,F,3761
2020,MT,4,T,0
2020,NC,1,F,6555
2020,NC,1,T,0
2020,NC,2,F,4407
2020,NC,2,T,0
2020,NC,3,F,18782
2020,NC,3,T,0
2020,NC,4,F,9624
2020,NC,4,T,0
2020,ND,1,F,989
2020,ND,1,T,0
2020,ND,2,F,990
2020,ND,2,T,0
2020,ND,3,F,962
2020,ND,3,T,0
2020,ND,4,F,1023
2020,ND,4,T,0
2020,NE,1,F,2202
2020,NE,1,T,0
2020,NE,2,F,2163
2020,NE,2,T,0
2020,NE,3,F,2149
2020,NE,3,T,0
2020,NE,4,F,2253
2020,NE,4,T,0
2020,NH,1,F,2192
2020,NH,1,T,0
2020,NH,2,F,2295
2020,NH,2,T,0
2020,NH,3,F,2375
2020,NH,3,T,0
2020,NH,4,F,2403
2020,NH,4,T,0
2020,NJ,1,F,22155
2020,NJ,1,T,0
2020,NJ,2,F,22110
2020,NJ,2,T,0
2020,NJ,3,F,22835
2020,NJ,3,T,0
2020,NJ,4,F,14699
2020,NJ,4,T,0
2020,NM,1,F,100
2020,NM,1,T,0
2020,NM,2,F,5607
2020,NM,2,T,0
2020,NM,3,F,5753
2020,NM,3,T,0
2020,NM,4,F,5725
2020,NM,4,T,0
2020,NV,1,F,6432
2020,NV,1,T,0
2020,NV,2,F,6673
2020,NV,2,T,0
2020,NV,3,F,7034
2020,NV,3,T,0
2020,NV,4,F,6437
2020,NV,4,T,0
2020,NY,1,F,73888
2020,NY,1,T,0
2020,NY,2,F,75103
2020,NY,2,T,0
2020,NY,3,F,76860
2020,NY,3,T,0
2020,NY,4,F,66866
2020,NY,4,T,0
2020,OH,1,F,25642
2020,OH,1,T,0
2020,OH,2,F,25837
2020,OH,2,T,0
2020,OH,3,F,26481
2020,OH,3,T,0
2020,OH,4,F,18059
2020,OH,4,T,0
2020,OK,1,F,3936
2020,OK,1,T,0
2020,OK,2,F,4121
2020,OK,2,T,0
2020,OK,3,F,4447
2020,OK,3,T,0
2020,OK,4,F,4363
2020,OK,4,T,0
2020,OR,1,F,4023
2020,OR,1,T,0
2020,OR,2,F,3928
2020,OR,2,T,0
2020,OR,3,F,3527
2020,OR,3,T,0
2020,OR,4,F,2787
2020,OR,4,T,0
2020,PA,1,F,30525
2020,PA,1,T,0
2020,PA,2,F,30107
2020,PA,2,T,0
2020,PA,3,F,31366
2020,PA,3,T,0
2020,PA,4,F,18745
2020,PA,4,T,0
2020,RI,1,F,3646
2020,RI,1,T,0
2020,RI,2,F,3649
2020,RI,2,T,0
2020,RI,3,F,3676
2020,RI,3,T,0
2020,RI,4,F,3753
2020,RI,4,T,0
2020,SC,1,F,2522
2020,SC,1,T,0
2020,SC,2,F,1612
2020,SC,2,T,0
2020,SC,3,F,2914
2020,SC,3,T,0
2020,SC,4,F,1718
2020,SC,4,T,0
2020,SD,1,F,428
2020,SD,1,T,0
2020,SD,2,F,525
2020,SD,2,T,0
2020,SD,3,F,648
2020,SD,3,T,0
2020,SD,4,F,542
2020,SD,4,T,0
2020,TN,1,F,2448
2020,TN,1,T,0
2020,TN,2,F,2756
2020,TN,2,T,0
2020,TN,3,F,3002
2020,TN,3,T,0
2020,TN,4,F,3272
2020,TN,4,T,0
2020,TX,1,F,18515
2020,TX,1,T,0
2020,TX,2,F,17930
2020,TX,2,T,0
2020,TX,3,F,17809
2020,TX,3,T,0
2020,TX,4,F,17706
2020,TX,4,T,0
2020,UT,1,F,4791
2020,UT,1,T,0
2020,UT,2,F,5257
2020,UT,2,T,0
2020,UT,3,F,4874
2020,UT,3,T,0
2020,UT,4,F,4923
2020,UT,4,T,0
2020,VA,1,F,12320
2020,VA,1,T,0
2020,VA,2,F,12612
2020,VA,2,T,0
2020,VA,3,F,13246
2020,VA,3,T,0
2020,VA,4,F,13149
2020,VA,4,T,0
2020,VT,1,F,1596
2020,VT,1,T,0
2020,VT,2,F,1728
2020,VT,2,T,0
2020,VT,3,F,1737
2020,VT,3,T,0
2020,VT,4,F,1749
2020,VT,4,T,0
2020,WA,1,F,13214
2020,WA,1,T,0
2020,WA,2,F,13165
2020,WA,2,T,0
2020,WA,3,F,13269
2020,WA,3,T,0
2020,WA,4,F,12330
2020,WA,4,T,0
2020,WI,1,F,15731
2020,WI,1,T,0
2020,WI,2,F,15693
2020,WI,2,T,0
2020,WI,3,F,16005
2020,WI,3,T,0
2020,WI,4,F,16009
2020,WI,4,T,0
2020,WV,1,F,3056
2020,WV,1,T,0
2020,WV,2,F,2845
2020,WV,2,T,0
2020,WV,3,F,2925
2020,WV,3,T,0
2020,WV,4,F,2787
2020,WV,4,T,0
2020,WY,1,F,367
2020,WY,1,T,0
2020,WY,2,F,333
2020,WY,2,T,0
2020,WY,3,F,366
2020,WY,3,T,0
2020,WY,4,F,336
2020,WY,4,T,0
